 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=0.5) m0=420, m1/2=430, tanbeta=50, A0=0, sign(mu)=+ve| 0.00272845 | 0.00743342 | 0.0495605 | 0.0032771 | 0.00997 | 0.0459 | 0.00365 | 0.001936 | 0.00533 | 0.0411 |
 |(scale=0.5) m0=420, m1/2=440, tanbeta=50, A0=0, sign(mu)=+ve| 0.00233968 | 0.00655306 | 0.0438875 | 0.003211 | 0.00845 | 0.04 | 0.003106 | 0.00165 | 0.00433 | 0.0346 |
 |(scale=0.5) m0=420, m1/2=450, tanbeta=50, A0=0, sign(mu)=+ve| 0.00201046 | 0.00578623 | 0.0390111 | 0.0031492 | 0.00717 | 0.0349 | 0.002645 | 0.001401 | 0.00352 | 0.0291 |
 |(scale=0.5) m0=420, m1/2=460, tanbeta=50, A0=0, sign(mu)=+ve| 0.00172932 | 0.0050912 | 0.0346202 | 0.0030877 | 0.00608 | 0.0305 | 0.002255 | 0.001193 | 0.00287 | 0.0245 |
 |(scale=0.5) m0=420, m1/2=470, tanbeta=50, A0=0, sign(mu)=+ve| 0.00148778 | 0.00449447 | 0.030832 | 0.0030167 | 0.00516 | 0.0266 | 0.001924 | 0.001017 | 0.00234 | 0.0207 |
 |(scale=0.5) m0=420, m1/2=480, tanbeta=50, A0=0, sign(mu)=+ve| 0.00128249 | 0.00397941 | 0.02743 | 0.00295751 | 0.00438 | 0.0233 | 0.00165 | 0.000868 | 0.00191 | 0.0174 |
 |(scale=0.5) m0=420, m1/2=490, tanbeta=50, A0=0, sign(mu)=+ve| 0.00110631 | 0.0035153 | 0.0245684 | 0.00289894 | 0.00372 | 0.0203 | 0.001413 | 0.000741 | 0.00157 | 0.0147 |
 |(scale=0.5) m0=420, m1/2=500, tanbeta=50, A0=0, sign(mu)=+ve| 0.00095612 | 0.00311176 | 0.0219539 | 0.00283319 | 0.00316 | 0.0177 | 0.001211 | 0.000633 | 0.00128 | 0.0125 |
 |(scale=0.5) m0=430, m1/2=100, tanbeta=50, A0=0, sign(mu)=+ve| 1.5592 | 0.7412 | 104.743 | 0.0044458 | 2.67 | 4.83 | 1.395 | 0.854 | 91.1 | 51.2 |
 |(scale=0.5) m0=430, m1/2=110, tanbeta=50, A0=0, sign(mu)=+ve| 1.2015 | 0.65379 | 52.3564 | 0.0044244 | 2.28 | 4.23 | 1.186 | 0.703 | 55.2 | 38.2 |
 |(scale=0.5) m0=430, m1/2=120, tanbeta=50, A0=0, sign(mu)=+ve| 0.9312 | 0.57158 | 30.7787 | 0.0044013 | 1.93 | 3.69 | 1.004 | 0.578 | 34.6 | 28.8 |
 |(scale=0.5) m0=430, m1/2=130, tanbeta=50, A0=0, sign(mu)=+ve| 0.7275 | 0.49871 | 19.7726 | 0.0043673 | 1.63 | 3.21 | 0.841 | 0.474 | 22.3 | 21.8 |
 |(scale=0.5) m0=430, m1/2=140, tanbeta=50, A0=0, sign(mu)=+ve| 0.57233 | 0.43287 | 13.3283 | 0.0043452 | 1.38 | 2.78 | 0.7012 | 0.389 | 14.7 | 16.7 |
 |(scale=0.5) m0=430, m1/2=150, tanbeta=50, A0=0, sign(mu)=+ve| 0.45353 | 0.375 | 9.33781 | 0.0043179 | 1.16 | 2.41 | 0.5819 | 0.3186 | 9.85 | 12.8 |
 |(scale=0.5) m0=430, m1/2=160, tanbeta=50, A0=0, sign(mu)=+ve| 0.36188 | 0.32443 | 6.74492 | 0.0042916 | 0.972 | 2.08 | 0.4807 | 0.2679 | 6.75 | 9.94 |
 |(scale=0.5) m0=430, m1/2=170, tanbeta=50, A0=0, sign(mu)=+ve| 0.2898 | 0.27995 | 4.98776 | 0.0042526 | 0.814 | 1.8 | 0.3961 | 0.22 | 4.69 | 7.74 |
 |(scale=0.5) m0=430, m1/2=180, tanbeta=50, A0=0, sign(mu)=+ve| 0.23362 | 0.24151 | 3.76868 | 0.0042195 | 0.682 | 1.55 | 0.3266 | 0.1794 | 3.31 | 6.07 |
 |(scale=0.5) m0=430, m1/2=190, tanbeta=50, A0=0, sign(mu)=+ve| 0.18911 | 0.20801 | 2.89967 | 0.0041785 | 0.571 | 1.34 | 0.2688 | 0.1467 | 2.37 | 4.78 |
 |(scale=0.5) m0=430, m1/2=200, tanbeta=50, A0=0, sign(mu)=+ve| 0.15393 | 0.179228 | 2.25708 | 0.0041456 | 0.478 | 1.15 | 0.2214 | 0.1198 | 1.71 | 3.78 |
 |(scale=0.5) m0=430, m1/2=210, tanbeta=50, A0=0, sign(mu)=+ve| 0.12598 | 0.154479 | 1.78159 | 0.004104 | 0.4 | 0.994 | 0.1822 | 0.0982 | 1.26 | 3.01 |
 |(scale=0.5) m0=430, m1/2=220, tanbeta=50, A0=0, sign(mu)=+ve| 0.103093 | 0.133103 | 1.42168 | 0.0040569 | 0.335 | 0.858 | 0.1499 | 0.0807 | 0.927 | 2.4 |
 |(scale=0.5) m0=430, m1/2=230, tanbeta=50, A0=0, sign(mu)=+ve| 0.085022 | 0.114732 | 1.14617 | 0.004017 | 0.28 | 0.74 | 0.1233 | 0.0663 | 0.69 | 1.92 |
 |(scale=0.5) m0=430, m1/2=240, tanbeta=50, A0=0, sign(mu)=+ve| 0.070166 | 0.098986 | 0.932067 | 0.0039678 | 0.235 | 0.639 | 0.102 | 0.0549 | 0.519 | 1.55 |
 |(scale=0.5) m0=430, m1/2=250, tanbeta=50, A0=0, sign(mu)=+ve| 0.058047 | 0.085465 | 0.764883 | 0.003916 | 0.197 | 0.553 | 0.0843 | 0.0453 | 0.392 | 1.25 |
 |(scale=0.5) m0=430, m1/2=260, tanbeta=50, A0=0, sign(mu)=+ve| 0.048343 | 0.073916 | 0.631584 | 0.003865 | 0.165 | 0.478 | 0.0698 | 0.0374 | 0.299 | 1.01 |
 |(scale=0.5) m0=430, m1/2=270, tanbeta=50, A0=0, sign(mu)=+ve| 0.040219 | 0.063868 | 0.525459 | 0.0038232 | 0.139 | 0.414 | 0.05784 | 0.03093 | 0.229 | 0.825 |
 |(scale=0.5) m0=430, m1/2=280, tanbeta=50, A0=0, sign(mu)=+ve| 0.033563 | 0.0553283 | 0.439137 | 0.0037726 | 0.117 | 0.358 | 0.04797 | 0.02564 | 0.177 | 0.673 |
 |(scale=0.5) m0=430, m1/2=290, tanbeta=50, A0=0, sign(mu)=+ve| 0.028096 | 0.0479202 | 0.369226 | 0.00372 | 0.0981 | 0.311 | 0.03993 | 0.02131 | 0.137 | 0.551 |
 |(scale=0.5) m0=430, m1/2=300, tanbeta=50, A0=0, sign(mu)=+ve| 0.023597 | 0.0415629 | 0.31147 | 0.0036573 | 0.0826 | 0.269 | 0.03319 | 0.01772 | 0.107 | 0.453 |
 |(scale=0.5) m0=430, m1/2=310, tanbeta=50, A0=0, sign(mu)=+ve| 0.0197839 | 0.0360645 | 0.264153 | 0.0036059 | 0.0696 | 0.234 | 0.0278 | 0.01481 | 0.0834 | 0.372 |
 |(scale=0.5) m0=430, m1/2=320, tanbeta=50, A0=0, sign(mu)=+ve| 0.0166381 | 0.0313815 | 0.226027 | 0.0035553 | 0.0587 | 0.203 | 0.02315 | 0.01233 | 0.0652 | 0.306 |
 |(scale=0.5) m0=430, m1/2=330, tanbeta=50, A0=0, sign(mu)=+ve| 0.0140216 | 0.0273172 | 0.193981 | 0.0034929 | 0.0496 | 0.176 | 0.0194 | 0.01032 | 0.0512 | 0.252 |
 |(scale=0.5) m0=430, m1/2=340, tanbeta=50, A0=0, sign(mu)=+ve| 0.011813 | 0.0238134 | 0.166963 | 0.0034318 | 0.0419 | 0.153 | 0.01625 | 0.00865 | 0.0403 | 0.208 |
 |(scale=0.5) m0=430, m1/2=350, tanbeta=50, A0=0, sign(mu)=+ve| 0.0099686 | 0.0207898 | 0.14431 | 0.0033831 | 0.0355 | 0.133 | 0.01367 | 0.00726 | 0.0318 | 0.172 |
 |(scale=0.5) m0=430, m1/2=360, tanbeta=50, A0=0, sign(mu)=+ve| 0.0084234 | 0.0181592 | 0.125082 | 0.0033324 | 0.0301 | 0.116 | 0.01149 | 0.0061 | 0.0252 | 0.143 |
 |(scale=0.5) m0=430, m1/2=370, tanbeta=50, A0=0, sign(mu)=+ve| 0.007102 | 0.0158658 | 0.108717 | 0.0032642 | 0.0256 | 0.101 | 0.00967 | 0.00513 | 0.02 | 0.118 |
 |(scale=0.5) m0=430, m1/2=380, tanbeta=50, A0=0, sign(mu)=+ve| 0.0059906 | 0.0138945 | 0.09477 | 0.0032132 | 0.0218 | 0.0883 | 0.00816 | 0.00433 | 0.0157 | 0.0984 |
 |(scale=0.5) m0=430, m1/2=390, tanbeta=50, A0=0, sign(mu)=+ve| 0.0050774 | 0.0121817 | 0.0828786 | 0.0031506 | 0.0186 | 0.077 | 0.00689 | 0.00366 | 0.0126 | 0.0821 |
 |(scale=0.5) m0=430, m1/2=400, tanbeta=50, A0=0, sign(mu)=+ve| 0.0043321 | 0.0106931 | 0.0727715 | 0.0031004 | 0.0157 | 0.0671 | 0.005834 | 0.00309 | 0.0101 | 0.0686 |
 |(scale=0.5) m0=430, m1/2=410, tanbeta=50, A0=0, sign(mu)=+ve| 0.0036965 | 0.00938823 | 0.0637802 | 0.0030385 | 0.0134 | 0.0585 | 0.004949 | 0.002619 | 0.00812 | 0.0574 |
 |(scale=0.5) m0=430, m1/2=420, tanbeta=50, A0=0, sign(mu)=+ve| 0.00316005 | 0.00825443 | 0.0563057 | 0.0029793 | 0.0113 | 0.0511 | 0.004195 | 0.002219 | 0.00656 | 0.0481 |
 |(scale=0.5) m0=430, m1/2=430, tanbeta=50, A0=0, sign(mu)=+ve| 0.0027052 | 0.00725833 | 0.0496859 | 0.0029213 | 0.00961 | 0.0446 | 0.003568 | 0.001889 | 0.00531 | 0.0404 |
 |(scale=0.5) m0=430, m1/2=440, tanbeta=50, A0=0, sign(mu)=+ve| 0.00231953 | 0.00640428 | 0.0441097 | 0.0028647 | 0.00815 | 0.0389 | 0.003037 | 0.001606 | 0.00431 | 0.0339 |
 |(scale=0.5) m0=430, m1/2=450, tanbeta=50, A0=0, sign(mu)=+ve| 0.00199329 | 0.00564186 | 0.0391343 | 0.0028086 | 0.00692 | 0.034 | 0.002587 | 0.001364 | 0.0035 | 0.0286 |
 |(scale=0.5) m0=430, m1/2=460, tanbeta=50, A0=0, sign(mu)=+ve| 0.00171415 | 0.00498145 | 0.0347321 | 0.00275327 | 0.00588 | 0.0297 | 0.002208 | 0.001162 | 0.00285 | 0.0241 |
 |(scale=0.5) m0=430, m1/2=470, tanbeta=50, A0=0, sign(mu)=+ve| 0.0014756 | 0.00440612 | 0.0308622 | 0.00270042 | 0.00499 | 0.0259 | 0.001888 | 0.000991 | 0.00233 | 0.0203 |
 |(scale=0.5) m0=430, m1/2=480, tanbeta=50, A0=0, sign(mu)=+ve| 0.00127132 | 0.00389047 | 0.0275708 | 0.00264819 | 0.00424 | 0.0226 | 0.001615 | 0.000846 | 0.0019 | 0.0171 |
 |(scale=0.5) m0=430, m1/2=490, tanbeta=50, A0=0, sign(mu)=+ve| 0.00109729 | 0.00344668 | 0.0246025 | 0.00258638 | 0.0036 | 0.0198 | 0.001379 | 0.000723 | 0.00156 | 0.0145 |
 |(scale=0.5) m0=430, m1/2=500, tanbeta=50, A0=0, sign(mu)=+ve| 0.00094907 | 0.00304749 | 0.0220054 | 0.0025364 | 0.00307 | 0.0173 | 0.001186 | 0.000619 | 0.00128 | 0.0122 |
 |(scale=0.5) m0=440, m1/2=100, tanbeta=50, A0=0, sign(mu)=+ve| 1.4996 | 0.68053 | 103.544 | 0.0039422 | 2.4 | 4.44 | 1.282 | 0.774 | 90.7 | 48.5 |
 |(scale=0.5) m0=440, m1/2=110, tanbeta=50, A0=0, sign(mu)=+ve| 1.1575 | 0.6015 | 52.0897 | 0.0039225 | 2.05 | 3.91 | 1.098 | 0.641 | 55.2 | 36.3 |
 |(scale=0.5) m0=440, m1/2=120, tanbeta=50, A0=0, sign(mu)=+ve| 0.8992 | 0.52821 | 30.7057 | 0.0039028 | 1.75 | 3.42 | 0.93 | 0.528 | 34.5 | 27.4 |
 |(scale=0.5) m0=440, m1/2=130, tanbeta=50, A0=0, sign(mu)=+ve| 0.7036 | 0.46233 | 19.7543 | 0.0038803 | 1.49 | 2.98 | 0.782 | 0.435 | 22.1 | 20.8 |
 |(scale=0.5) m0=440, m1/2=140, tanbeta=50, A0=0, sign(mu)=+ve| 0.55451 | 0.40381 | 13.3311 | 0.0038601 | 1.26 | 2.6 | 0.653 | 0.358 | 14.6 | 15.9 |
 |(scale=0.5) m0=440, m1/2=150, tanbeta=50, A0=0, sign(mu)=+ve| 0.44049 | 0.35039 | 9.35634 | 0.0038248 | 1.06 | 2.25 | 0.5438 | 0.2943 | 9.81 | 12.3 |
 |(scale=0.5) m0=440, m1/2=160, tanbeta=50, A0=0, sign(mu)=+ve| 0.35182 | 0.30404 | 6.76503 | 0.0038018 | 0.893 | 1.95 | 0.4505 | 0.2479 | 6.71 | 9.54 |
 |(scale=0.5) m0=440, m1/2=170, tanbeta=50, A0=0, sign(mu)=+ve| 0.28287 | 0.26295 | 5.00763 | 0.0037729 | 0.751 | 1.69 | 0.3725 | 0.204 | 4.67 | 7.44 |
 |(scale=0.5) m0=440, m1/2=180, tanbeta=50, A0=0, sign(mu)=+ve| 0.22811 | 0.227504 | 3.78071 | 0.0037462 | 0.631 | 1.46 | 0.3076 | 0.1672 | 3.3 | 5.84 |
 |(scale=0.5) m0=440, m1/2=190, tanbeta=50, A0=0, sign(mu)=+ve| 0.18461 | 0.196539 | 2.90582 | 0.0037166 | 0.529 | 1.26 | 0.2542 | 0.1373 | 2.36 | 4.6 |
 |(scale=0.5) m0=440, m1/2=200, tanbeta=50, A0=0, sign(mu)=+ve| 0.15038 | 0.169767 | 2.26637 | 0.0036777 | 0.444 | 1.09 | 0.2101 | 0.1127 | 1.7 | 3.65 |
 |(scale=0.5) m0=440, m1/2=210, tanbeta=50, A0=0, sign(mu)=+ve| 0.1232 | 0.146537 | 1.78874 | 0.0036459 | 0.373 | 0.943 | 0.1732 | 0.0925 | 1.25 | 2.91 |
 |(scale=0.5) m0=440, m1/2=220, tanbeta=50, A0=0, sign(mu)=+ve| 0.101054 | 0.126507 | 1.42885 | 0.0036029 | 0.313 | 0.815 | 0.1431 | 0.0762 | 0.921 | 2.32 |
 |(scale=0.5) m0=440, m1/2=230, tanbeta=50, A0=0, sign(mu)=+ve| 0.083242 | 0.10935 | 1.15238 | 0.0035708 | 0.262 | 0.705 | 0.1177 | 0.0628 | 0.686 | 1.86 |
 |(scale=0.5) m0=440, m1/2=240, tanbeta=50, A0=0, sign(mu)=+ve| 0.068838 | 0.09457 | 0.93631 | 0.0035247 | 0.22 | 0.61 | 0.0976 | 0.0521 | 0.515 | 1.5 |
 |(scale=0.5) m0=440, m1/2=250, tanbeta=50, A0=0, sign(mu)=+ve| 0.057051 | 0.08172 | 0.768959 | 0.0034805 | 0.185 | 0.528 | 0.0808 | 0.0431 | 0.39 | 1.21 |
 |(scale=0.5) m0=440, m1/2=260, tanbeta=50, A0=0, sign(mu)=+ve| 0.047436 | 0.070918 | 0.634634 | 0.0034438 | 0.156 | 0.457 | 0.06696 | 0.0357 | 0.297 | 0.985 |
 |(scale=0.5) m0=440, m1/2=270, tanbeta=50, A0=0, sign(mu)=+ve| 0.039526 | 0.061227 | 0.527997 | 0.0033987 | 0.131 | 0.396 | 0.05557 | 0.02952 | 0.227 | 0.802 |
 |(scale=0.5) m0=440, m1/2=280, tanbeta=50, A0=0, sign(mu)=+ve| 0.033 | 0.0532361 | 0.44156 | 0.0033505 | 0.11 | 0.344 | 0.04625 | 0.0245 | 0.175 | 0.655 |
 |(scale=0.5) m0=440, m1/2=290, tanbeta=50, A0=0, sign(mu)=+ve| 0.027738 | 0.0460807 | 0.370643 | 0.0033035 | 0.0928 | 0.298 | 0.03846 | 0.02035 | 0.136 | 0.537 |
 |(scale=0.5) m0=440, m1/2=300, tanbeta=50, A0=0, sign(mu)=+ve| 0.023294 | 0.040051 | 0.312189 | 0.003255 | 0.0783 | 0.259 | 0.03215 | 0.017 | 0.106 | 0.442 |
 |(scale=0.5) m0=440, m1/2=310, tanbeta=50, A0=0, sign(mu)=+ve| 0.0195347 | 0.034829 | 0.265797 | 0.0032079 | 0.066 | 0.225 | 0.02679 | 0.01418 | 0.083 | 0.363 |
 |(scale=0.5) m0=440, m1/2=320, tanbeta=50, A0=0, sign(mu)=+ve| 0.0164623 | 0.0302953 | 0.227056 | 0.0031585 | 0.0558 | 0.195 | 0.02245 | 0.01186 | 0.0649 | 0.299 |
 |(scale=0.5) m0=440, m1/2=330, tanbeta=50, A0=0, sign(mu)=+ve| 0.0138565 | 0.0264203 | 0.194673 | 0.0031094 | 0.0471 | 0.17 | 0.01883 | 0.00993 | 0.051 | 0.246 |
 |(scale=0.5) m0=440, m1/2=340, tanbeta=50, A0=0, sign(mu)=+ve| 0.0117002 | 0.0230637 | 0.167678 | 0.0030683 | 0.0399 | 0.148 | 0.01578 | 0.00833 | 0.0402 | 0.204 |
 |(scale=0.5) m0=440, m1/2=350, tanbeta=50, A0=0, sign(mu)=+ve| 0.0098766 | 0.0201452 | 0.144817 | 0.0030138 | 0.0338 | 0.129 | 0.01321 | 0.007 | 0.0318 | 0.169 |
 |(scale=0.5) m0=440, m1/2=360, tanbeta=50, A0=0, sign(mu)=+ve| 0.0083616 | 0.0176194 | 0.125594 | 0.0029683 | 0.0287 | 0.112 | 0.01115 | 0.00589 | 0.0252 | 0.14 |
 |(scale=0.5) m0=440, m1/2=370, tanbeta=50, A0=0, sign(mu)=+ve| 0.0070691 | 0.0154195 | 0.109116 | 0.0029129 | 0.0244 | 0.0978 | 0.0094 | 0.00497 | 0.02 | 0.116 |
 |(scale=0.5) m0=440, m1/2=380, tanbeta=50, A0=0, sign(mu)=+ve| 0.0059829 | 0.0135117 | 0.0949582 | 0.0028689 | 0.0207 | 0.0852 | 0.00794 | 0.00419 | 0.0159 | 0.0968 |
 |(scale=0.5) m0=440, m1/2=390, tanbeta=50, A0=0, sign(mu)=+ve| 0.005053 | 0.0118403 | 0.083097 | 0.0028152 | 0.0177 | 0.0745 | 0.00672 | 0.00354 | 0.0125 | 0.0805 |
 |(scale=0.5) m0=440, m1/2=400, tanbeta=50, A0=0, sign(mu)=+ve| 0.0042997 | 0.0103949 | 0.07288 | 0.0027619 | 0.0151 | 0.065 | 0.005694 | 0.002994 | 0.0101 | 0.0673 |
 |(scale=0.5) m0=440, m1/2=410, tanbeta=50, A0=0, sign(mu)=+ve| 0.0036692 | 0.00914119 | 0.0641918 | 0.0027178 | 0.0128 | 0.0567 | 0.004822 | 0.002545 | 0.00809 | 0.0563 |
 |(scale=0.5) m0=440, m1/2=420, tanbeta=50, A0=0, sign(mu)=+ve| 0.00313468 | 0.00804791 | 0.0564514 | 0.0026679 | 0.0109 | 0.0495 | 0.004101 | 0.002159 | 0.00653 | 0.0472 |
 |(scale=0.5) m0=440, m1/2=430, tanbeta=50, A0=0, sign(mu)=+ve| 0.00267894 | 0.00707333 | 0.0499183 | 0.0026145 | 0.00925 | 0.0432 | 0.003487 | 0.001833 | 0.00528 | 0.0396 |
 |(scale=0.5) m0=440, m1/2=440, tanbeta=50, A0=0, sign(mu)=+ve| 0.00230138 | 0.0062467 | 0.0442419 | 0.00256383 | 0.00786 | 0.0378 | 0.002967 | 0.001552 | 0.00428 | 0.0333 |
 |(scale=0.5) m0=440, m1/2=450, tanbeta=50, A0=0, sign(mu)=+ve| 0.00197503 | 0.0055184 | 0.0391555 | 0.0025158 | 0.00668 | 0.033 | 0.002529 | 0.001326 | 0.00348 | 0.0281 |
 |(scale=0.5) m0=440, m1/2=460, tanbeta=50, A0=0, sign(mu)=+ve| 0.00170101 | 0.0048707 | 0.0347544 | 0.0024671 | 0.00567 | 0.0288 | 0.002161 | 0.00113 | 0.00284 | 0.0236 |
 |(scale=0.5) m0=440, m1/2=470, tanbeta=50, A0=0, sign(mu)=+ve| 0.00146345 | 0.00429678 | 0.0310043 | 0.00241902 | 0.00482 | 0.0252 | 0.001852 | 0.000965 | 0.00231 | 0.0199 |
 |(scale=0.5) m0=440, m1/2=480, tanbeta=50, A0=0, sign(mu)=+ve| 0.00126228 | 0.00380353 | 0.027602 | 0.00237245 | 0.0041 | 0.022 | 0.00158 | 0.000824 | 0.00189 | 0.0168 |
 |(scale=0.5) m0=440, m1/2=490, tanbeta=50, A0=0, sign(mu)=+ve| 0.00108915 | 0.00336715 | 0.0246224 | 0.0023174 | 0.00349 | 0.0193 | 0.001355 | 0.000705 | 0.00155 | 0.0142 |
 |(scale=0.5) m0=440, m1/2=500, tanbeta=50, A0=0, sign(mu)=+ve| 0.00094094 | 0.00298512 | 0.0220678 | 0.00227288 | 0.00297 | 0.0168 | 0.001162 | 0.000603 | 0.00127 | 0.012 |
 |(scale=0.5) m0=450, m1/2=100, tanbeta=50, A0=0, sign(mu)=+ve| 1.4444 | 0.62557 | 102.264 | 0.0034944 | 2.15 | 4.08 | 1.184 | 0.703 | 90.2 | 45.8 |
 |(scale=0.5) m0=450, m1/2=110, tanbeta=50, A0=0, sign(mu)=+ve| 1.1181 | 0.55454 | 51.7125 | 0.0034763 | 1.85 | 3.6 | 1.014 | 0.584 | 54.8 | 34.4 |
 |(scale=0.5) m0=450, m1/2=120, tanbeta=50, A0=0, sign(mu)=+ve| 0.8706 | 0.48923 | 30.6223 | 0.0034571 | 1.59 | 3.17 | 0.861 | 0.484 | 34.3 | 26 |
 |(scale=0.5) m0=450, m1/2=130, tanbeta=50, A0=0, sign(mu)=+ve| 0.6825 | 0.42842 | 19.7356 | 0.0034462 | 1.35 | 2.77 | 0.727 | 0.4 | 22 | 19.8 |
 |(scale=0.5) m0=450, m1/2=140, tanbeta=50, A0=0, sign(mu)=+ve| 0.5385 | 0.37508 | 13.3451 | 0.0034265 | 1.15 | 2.42 | 0.6091 | 0.3304 | 14.5 | 15.2 |
 |(scale=0.5) m0=450, m1/2=150, tanbeta=50, A0=0, sign(mu)=+ve| 0.42789 | 0.32722 | 9.37376 | 0.0034041 | 0.971 | 2.11 | 0.5079 | 0.2724 | 9.76 | 11.8 |
 |(scale=0.5) m0=450, m1/2=160, tanbeta=50, A0=0, sign(mu)=+ve| 0.34292 | 0.28458 | 6.77292 | 0.0033832 | 0.821 | 1.83 | 0.4224 | 0.2242 | 6.68 | 9.14 |
 |(scale=0.5) m0=450, m1/2=170, tanbeta=50, A0=0, sign(mu)=+ve| 0.27537 | 0.24709 | 5.01755 | 0.0033583 | 0.692 | 1.59 | 0.3501 | 0.1903 | 4.65 | 7.15 |
 |(scale=0.5) m0=450, m1/2=180, tanbeta=50, A0=0, sign(mu)=+ve| 0.22225 | 0.214311 | 3.79407 | 0.0033327 | 0.583 | 1.38 | 0.2906 | 0.1562 | 3.28 | 5.62 |
 |(scale=0.5) m0=450, m1/2=190, tanbeta=50, A0=0, sign(mu)=+ve| 0.18047 | 0.185589 | 2.92111 | 0.0032964 | 0.491 | 1.19 | 0.2406 | 0.1288 | 2.34 | 4.44 |
 |(scale=0.5) m0=450, m1/2=200, tanbeta=50, A0=0, sign(mu)=+ve| 0.14705 | 0.160768 | 2.27458 | 0.0032706 | 0.413 | 1.03 | 0.1989 | 0.1059 | 1.69 | 3.52 |
 |(scale=0.5) m0=450, m1/2=210, tanbeta=50, A0=0, sign(mu)=+ve| 0.12033 | 0.139115 | 1.79585 | 0.0032413 | 0.347 | 0.895 | 0.1642 | 0.0872 | 1.24 | 2.81 |
 |(scale=0.5) m0=450, m1/2=220, tanbeta=50, A0=0, sign(mu)=+ve| 0.098937 | 0.120311 | 1.43393 | 0.0032102 | 0.292 | 0.775 | 0.1363 | 0.0719 | 0.916 | 2.25 |
 |(scale=0.5) m0=450, m1/2=230, tanbeta=50, A0=0, sign(mu)=+ve| 0.081547 | 0.104068 | 1.1565 | 0.0031717 | 0.246 | 0.671 | 0.1126 | 0.0594 | 0.682 | 1.81 |
 |(scale=0.5) m0=450, m1/2=240, tanbeta=50, A0=0, sign(mu)=+ve| 0.067489 | 0.090186 | 0.940337 | 0.0031405 | 0.207 | 0.581 | 0.0933 | 0.0493 | 0.512 | 1.46 |
 |(scale=0.5) m0=450, m1/2=250, tanbeta=50, A0=0, sign(mu)=+ve| 0.056197 | 0.078196 | 0.772063 | 0.0030982 | 0.174 | 0.504 | 0.0774 | 0.0409 | 0.387 | 1.18 |
 |(scale=0.5) m0=450, m1/2=260, tanbeta=50, A0=0, sign(mu)=+ve| 0.046529 | 0.067741 | 0.636713 | 0.0030666 | 0.147 | 0.437 | 0.06424 | 0.034 | 0.295 | 0.957 |
 |(scale=0.5) m0=450, m1/2=270, tanbeta=50, A0=0, sign(mu)=+ve| 0.038942 | 0.058786 | 0.529586 | 0.0030237 | 0.123 | 0.379 | 0.05341 | 0.02812 | 0.226 | 0.78 |
 |(scale=0.5) m0=450, m1/2=280, tanbeta=50, A0=0, sign(mu)=+ve| 0.03248 | 0.051077 | 0.443014 | 0.0029868 | 0.104 | 0.329 | 0.04444 | 0.02338 | 0.174 | 0.637 |
 |(scale=0.5) m0=450, m1/2=290, tanbeta=50, A0=0, sign(mu)=+ve| 0.027274 | 0.0443623 | 0.371975 | 0.0029475 | 0.0878 | 0.286 | 0.03708 | 0.01949 | 0.135 | 0.522 |
 |(scale=0.5) m0=450, m1/2=300, tanbeta=50, A0=0, sign(mu)=+ve| 0.022922 | 0.0385511 | 0.313925 | 0.0029072 | 0.0741 | 0.249 | 0.031 | 0.01629 | 0.106 | 0.43 |
 |(scale=0.5) m0=450, m1/2=310, tanbeta=50, A0=0, sign(mu)=+ve| 0.0192856 | 0.0336056 | 0.26732 | 0.002866 | 0.0626 | 0.216 | 0.02587 | 0.01361 | 0.0826 | 0.354 |
 |(scale=0.5) m0=450, m1/2=320, tanbeta=50, A0=0, sign(mu)=+ve| 0.0162374 | 0.0292792 | 0.227991 | 0.0028217 | 0.053 | 0.188 | 0.02166 | 0.0114 | 0.0646 | 0.292 |
 |(scale=0.5) m0=450, m1/2=330, tanbeta=50, A0=0, sign(mu)=+ve| 0.0137021 | 0.0255534 | 0.195512 | 0.0027797 | 0.0448 | 0.164 | 0.01815 | 0.00955 | 0.0508 | 0.241 |
 |(scale=0.5) m0=450, m1/2=340, tanbeta=50, A0=0, sign(mu)=+ve| 0.0115673 | 0.022313 | 0.168381 | 0.0027364 | 0.038 | 0.142 | 0.01532 | 0.00803 | 0.04 | 0.199 |
 |(scale=0.5) m0=450, m1/2=350, tanbeta=50, A0=0, sign(mu)=+ve| 0.0097847 | 0.0195207 | 0.145436 | 0.0026936 | 0.0322 | 0.124 | 0.01286 | 0.00675 | 0.0317 | 0.165 |
 |(scale=0.5) m0=450, m1/2=360, tanbeta=50, A0=0, sign(mu)=+ve| 0.00827 | 0.0170786 | 0.125998 | 0.0026497 | 0.0273 | 0.108 | 0.01083 | 0.00568 | 0.0251 | 0.137 |
 |(scale=0.5) m0=450, m1/2=370, tanbeta=50, A0=0, sign(mu)=+ve| 0.0070225 | 0.0149532 | 0.109624 | 0.0026061 | 0.0232 | 0.0944 | 0.00914 | 0.0048 | 0.02 | 0.114 |
 |(scale=0.5) m0=450, m1/2=380, tanbeta=50, A0=0, sign(mu)=+ve| 0.0059457 | 0.0131189 | 0.0953715 | 0.0025617 | 0.0198 | 0.0824 | 0.00772 | 0.00405 | 0.0159 | 0.0949 |
 |(scale=0.5) m0=450, m1/2=390, tanbeta=50, A0=0, sign(mu)=+ve| 0.0050439 | 0.0115098 | 0.0834025 | 0.0025167 | 0.0168 | 0.0719 | 0.00655 | 0.00343 | 0.0127 | 0.0791 |
