 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=390, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.64286 | 0.492696 | 16.7408 | 0.0029569 | 1.53 | 3.31 | 1.0209 | 0.1781 | 13 | 17.9 |
 |(scale=1.0) m0=390, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.50566 | 0.419455 | 11.3359 | 0.0029022 | 1.28 | 2.83 | 0.8265 | 0.1454 | 8.71 | 13.7 |
 |(scale=1.0) m0=390, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.400466 | 0.356483 | 8.02419 | 0.0028459 | 1.06 | 2.42 | 0.6681 | 0.1187 | 5.97 | 10.5 |
 |(scale=1.0) m0=390, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.319272 | 0.303102 | 5.83743 | 0.00278694 | 0.882 | 2.06 | 0.5392 | 0.0969 | 4.15 | 8.13 |
 |(scale=1.0) m0=390, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.255762 | 0.257437 | 4.33832 | 0.00272665 | 0.732 | 1.76 | 0.4345 | 0.0791 | 2.93 | 6.33 |
 |(scale=1.0) m0=390, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.205504 | 0.218718 | 3.28123 | 0.00266392 | 0.608 | 1.51 | 0.3508 | 0.0648 | 2.1 | 4.96 |
 |(scale=1.0) m0=390, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.166283 | 0.186101 | 2.53434 | 0.00260011 | 0.504 | 1.29 | 0.2829 | 0.053 | 1.52 | 3.9 |
 |(scale=1.0) m0=390, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.135316 | 0.158313 | 1.98025 | 0.00253504 | 0.419 | 1.1 | 0.2288 | 0.0438 | 1.11 | 3.09 |
 |(scale=1.0) m0=390, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.110451 | 0.134926 | 1.56786 | 0.00247145 | 0.348 | 0.946 | 0.1852 | 0.0358 | 0.819 | 2.46 |
 |(scale=1.0) m0=390, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.090434 | 0.114999 | 1.25584 | 0.00240547 | 0.289 | 0.811 | 0.1501 | 0.0293 | 0.61 | 1.96 |
 |(scale=1.0) m0=390, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.074429 | 0.0983079 | 1.01625 | 0.0023389 | 0.24 | 0.696 | 0.12139 | 0.02408 | 0.458 | 1.57 |
 |(scale=1.0) m0=390, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.061476 | 0.0839339 | 0.826537 | 0.00227164 | 0.2 | 0.598 | 0.09906 | 0.01973 | 0.349 | 1.27 |
 |(scale=1.0) m0=390, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0508348 | 0.0719399 | 0.680353 | 0.00220468 | 0.167 | 0.514 | 0.08079 | 0.01629 | 0.265 | 1.02 |
 |(scale=1.0) m0=390, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0420981 | 0.0617134 | 0.563076 | 0.00214196 | 0.139 | 0.443 | 0.06612 | 0.0134 | 0.202 | 0.828 |
 |(scale=1.0) m0=390, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0349614 | 0.0529091 | 0.468289 | 0.00207533 | 0.116 | 0.381 | 0.05411 | 0.01106 | 0.155 | 0.671 |
 |(scale=1.0) m0=390, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0290783 | 0.0455737 | 0.392937 | 0.00201088 | 0.0972 | 0.329 | 0.04455 | 0.00915 | 0.119 | 0.546 |
 |(scale=1.0) m0=390, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0242604 | 0.039246 | 0.331348 | 0.00194766 | 0.0814 | 0.284 | 0.0367 | 0.00758 | 0.0921 | 0.445 |
 |(scale=1.0) m0=390, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.0202625 | 0.0338892 | 0.280829 | 0.00188357 | 0.0683 | 0.245 | 0.03024 | 0.00629 | 0.0715 | 0.364 |
 |(scale=1.0) m0=390, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0169605 | 0.0293195 | 0.239073 | 0.00182156 | 0.0574 | 0.212 | 0.02506 | 0.00522 | 0.0558 | 0.299 |
 |(scale=1.0) m0=390, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.0141812 | 0.0253299 | 0.204578 | 0.00176176 | 0.0483 | 0.183 | 0.02074 | 0.00434 | 0.0436 | 0.245 |
 |(scale=1.0) m0=390, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.011871 | 0.021958 | 0.17568 | 0.00169993 | 0.0408 | 0.159 | 0.01728 | 0.00362 | 0.0339 | 0.202 |
 |(scale=1.0) m0=390, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00999985 | 0.0190411 | 0.1513 | 0.00164135 | 0.0344 | 0.138 | 0.01436 | 0.00302 | 0.0268 | 0.167 |
 |(scale=1.0) m0=390, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.00844503 | 0.0165448 | 0.130805 | 0.00158373 | 0.0289 | 0.12 | 0.011975 | 0.002523 | 0.0212 | 0.138 |
 |(scale=1.0) m0=390, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00714704 | 0.0143884 | 0.113564 | 0.00152866 | 0.0244 | 0.104 | 0.010032 | 0.002103 | 0.0169 | 0.114 |
 |(scale=1.0) m0=390, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00606011 | 0.0125404 | 0.0988489 | 0.00147273 | 0.0205 | 0.09 | 0.008403 | 0.001766 | 0.0135 | 0.0951 |
 |(scale=1.0) m0=390, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00514829 | 0.0109481 | 0.0862385 | 0.00141984 | 0.0173 | 0.0782 | 0.007055 | 0.001479 | 0.0108 | 0.0791 |
 |(scale=1.0) m0=390, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00438495 | 0.00956143 | 0.075416 | 0.00136678 | 0.0145 | 0.068 | 0.005935 | 0.001243 | 0.00865 | 0.066 |
 |(scale=1.0) m0=390, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00374444 | 0.00835908 | 0.0662662 | 0.00131525 | 0.0123 | 0.0591 | 0.005009 | 0.001044 | 0.00696 | 0.0551 |
 |(scale=1.0) m0=390, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00319865 | 0.00732048 | 0.058275 | 0.00126754 | 0.0103 | 0.0514 | 0.004225 | 0.000879 | 0.00562 | 0.0461 |
 |(scale=1.0) m0=390, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00274416 | 0.00640881 | 0.0513683 | 0.00121845 | 0.00873 | 0.0447 | 0.003571 | 0.00074 | 0.00454 | 0.0386 |
 |(scale=1.0) m0=390, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.00234662 | 0.00562967 | 0.0453732 | 0.00117298 | 0.00737 | 0.0389 | 0.003025 | 0.000625 | 0.00368 | 0.0323 |
 |(scale=1.0) m0=390, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00201396 | 0.00494975 | 0.040268 | 0.00112764 | 0.00623 | 0.0339 | 0.002567 | 0.000528 | 0.00298 | 0.0271 |
 |(scale=1.0) m0=390, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00172895 | 0.00434948 | 0.0356132 | 0.0010828 | 0.00527 | 0.0295 | 0.002184 | 0.000446 | 0.00242 | 0.0228 |
 |(scale=1.0) m0=390, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.0014855 | 0.0038257 | 0.0316858 | 0.00104078 | 0.00446 | 0.0257 | 0.001857 | 0.000377 | 0.00197 | 0.0192 |
 |(scale=1.0) m0=390, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.00127848 | 0.00337511 | 0.0281946 | 0.000999573 | 0.00378 | 0.0224 | 0.001584 | 0.000319 | 0.00161 | 0.0162 |
 |(scale=1.0) m0=390, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.00110182 | 0.0029795 | 0.0251413 | 0.000960975 | 0.0032 | 0.0195 | 0.001354 | 0.0002708 | 0.00131 | 0.0136 |
 |(scale=1.0) m0=390, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000950468 | 0.00262587 | 0.0224799 | 0.000922186 | 0.00271 | 0.017 | 0.0011572 | 0.0002292 | 0.00107 | 0.0115 |
 |(scale=1.0) m0=400, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 1.75155 | 0.83563 | 109.68 | 0.0027383 | 2.83 | 5.52 | 2.033 | 0.3495 | 79.7 | 53.8 |
 |(scale=1.0) m0=400, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 1.33569 | 0.72415 | 75.488 | 0.0027079 | 2.41 | 4.8 | 1.7044 | 0.2899 | 48.5 | 39.9 |
 |(scale=1.0) m0=400, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 1.02862 | 0.624202 | 41.4019 | 0.0026715 | 2.04 | 4.15 | 1.4082 | 0.2405 | 30.4 | 29.9 |
 |(scale=1.0) m0=400, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.79865 | 0.535506 | 25.2731 | 0.0026303 | 1.72 | 3.57 | 1.1544 | 0.1973 | 19.6 | 22.5 |
 |(scale=1.0) m0=400, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.6239 | 0.458917 | 16.4671 | 0.0025876 | 1.4 | 3.09 | 0.9505 | 0.1624 | 12.9 | 17.1 |
 |(scale=1.0) m0=400, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.49109 | 0.39129 | 11.2245 | 0.0025409 | 1.17 | 2.65 | 0.7729 | 0.1333 | 8.65 | 13.1 |
 |(scale=1.0) m0=400, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.389443 | 0.334337 | 7.9643 | 0.00249506 | 0.976 | 2.27 | 0.626 | 0.1093 | 5.92 | 10.1 |
 |(scale=1.0) m0=400, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.311015 | 0.284793 | 5.80022 | 0.00244453 | 0.814 | 1.95 | 0.5075 | 0.0896 | 4.12 | 7.82 |
 |(scale=1.0) m0=400, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.248915 | 0.242833 | 4.30485 | 0.00239433 | 0.678 | 1.67 | 0.4101 | 0.0734 | 2.91 | 6.1 |
 |(scale=1.0) m0=400, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.20055 | 0.206769 | 3.27444 | 0.00234054 | 0.564 | 1.43 | 0.3317 | 0.0602 | 2.08 | 4.78 |
 |(scale=1.0) m0=400, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.16279 | 0.176361 | 2.52662 | 0.00228473 | 0.469 | 1.22 | 0.2681 | 0.0494 | 1.51 | 3.77 |
 |(scale=1.0) m0=400, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.132277 | 0.150479 | 1.97605 | 0.00223053 | 0.391 | 1.05 | 0.2172 | 0.041 | 1.1 | 2.99 |
 |(scale=1.0) m0=400, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.108248 | 0.128554 | 1.56662 | 0.00217688 | 0.325 | 0.901 | 0.1767 | 0.0336 | 0.813 | 2.38 |
 |(scale=1.0) m0=400, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.088753 | 0.109794 | 1.25518 | 0.00212058 | 0.271 | 0.774 | 0.14271 | 0.02766 | 0.605 | 1.9 |
 |(scale=1.0) m0=400, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.072967 | 0.0939435 | 1.01507 | 0.0020637 | 0.226 | 0.665 | 0.11606 | 0.02277 | 0.455 | 1.53 |
 |(scale=1.0) m0=400, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.060256 | 0.0804951 | 0.828542 | 0.00200716 | 0.189 | 0.572 | 0.0951 | 0.01871 | 0.345 | 1.23 |
 |(scale=1.0) m0=400, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0501288 | 0.0691315 | 0.680623 | 0.00194978 | 0.157 | 0.493 | 0.07767 | 0.01545 | 0.263 | 0.996 |
 |(scale=1.0) m0=400, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0414615 | 0.0593314 | 0.564502 | 0.0018937 | 0.132 | 0.425 | 0.06364 | 0.01272 | 0.201 | 0.806 |
 |(scale=1.0) m0=400, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0344408 | 0.0510343 | 0.470029 | 0.0018367 | 0.11 | 0.366 | 0.05228 | 0.01052 | 0.154 | 0.654 |
 |(scale=1.0) m0=400, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0287329 | 0.0439311 | 0.393749 | 0.00178295 | 0.0922 | 0.316 | 0.04304 | 0.00872 | 0.118 | 0.533 |
 |(scale=1.0) m0=400, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0239689 | 0.0379135 | 0.33213 | 0.00172724 | 0.0773 | 0.273 | 0.03551 | 0.00723 | 0.0917 | 0.435 |
 |(scale=1.0) m0=400, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.0200444 | 0.0327462 | 0.281867 | 0.00167263 | 0.0649 | 0.236 | 0.02927 | 0.00601 | 0.0713 | 0.356 |
 |(scale=1.0) m0=400, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0167942 | 0.0283035 | 0.239065 | 0.00161921 | 0.0545 | 0.204 | 0.0243 | 0.00501 | 0.0556 | 0.292 |
 |(scale=1.0) m0=400, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.014086 | 0.0245387 | 0.204819 | 0.00156576 | 0.0459 | 0.177 | 0.02019 | 0.00417 | 0.0435 | 0.24 |
 |(scale=1.0) m0=400, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.0118381 | 0.0212814 | 0.175841 | 0.00151458 | 0.0387 | 0.153 | 0.01674 | 0.00348 | 0.0342 | 0.198 |
 |(scale=1.0) m0=400, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00991689 | 0.0184873 | 0.151582 | 0.00146436 | 0.0328 | 0.133 | 0.01403 | 0.002901 | 0.0267 | 0.163 |
 |(scale=1.0) m0=400, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.0083526 | 0.0160738 | 0.131108 | 0.00141438 | 0.0277 | 0.116 | 0.011649 | 0.002422 | 0.0211 | 0.135 |
 |(scale=1.0) m0=400, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00708723 | 0.0139994 | 0.113685 | 0.00136405 | 0.0234 | 0.1 | 0.00978 | 0.00203 | 0.0168 | 0.112 |
 |(scale=1.0) m0=400, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00601152 | 0.0122031 | 0.0989806 | 0.00131615 | 0.0197 | 0.0873 | 0.008205 | 0.001699 | 0.0134 | 0.0932 |
 |(scale=1.0) m0=400, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00511102 | 0.0106622 | 0.0863816 | 0.00127089 | 0.0166 | 0.0759 | 0.006891 | 0.001429 | 0.0107 | 0.0776 |
 |(scale=1.0) m0=400, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00434793 | 0.00931658 | 0.0756673 | 0.00122416 | 0.014 | 0.066 | 0.005803 | 0.0012 | 0.0086 | 0.0647 |
 |(scale=1.0) m0=400, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.0037117 | 0.00815504 | 0.0663215 | 0.00118005 | 0.0118 | 0.0574 | 0.004899 | 0.00101 | 0.00692 | 0.0541 |
 |(scale=1.0) m0=400, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00317104 | 0.00713715 | 0.0583387 | 0.00113546 | 0.00997 | 0.0499 | 0.004136 | 0.000851 | 0.00558 | 0.0452 |
 |(scale=1.0) m0=400, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00271968 | 0.00627309 | 0.0514544 | 0.00109419 | 0.00843 | 0.0435 | 0.003504 | 0.000717 | 0.00451 | 0.0379 |
 |(scale=1.0) m0=400, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.00232821 | 0.00550756 | 0.0454566 | 0.00105344 | 0.00712 | 0.0379 | 0.00297 | 0.000605 | 0.00365 | 0.0318 |
 |(scale=1.0) m0=400, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00199563 | 0.00484089 | 0.0402532 | 0.00101451 | 0.00602 | 0.033 | 0.002522 | 0.000512 | 0.00297 | 0.0267 |
 |(scale=1.0) m0=400, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00171269 | 0.00425286 | 0.0356033 | 0.000974985 | 0.0051 | 0.0287 | 0.00214 | 0.000433 | 0.00241 | 0.0224 |
 |(scale=1.0) m0=400, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.00147229 | 0.00375343 | 0.0316906 | 0.000938177 | 0.00432 | 0.025 | 0.001824 | 0.000367 | 0.00196 | 0.0189 |
 |(scale=1.0) m0=400, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.00126931 | 0.00330906 | 0.028191 | 0.000902078 | 0.00366 | 0.0218 | 0.001551 | 0.00031 | 0.0016 | 0.0159 |
 |(scale=1.0) m0=400, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.00109269 | 0.00291973 | 0.0251316 | 0.00086659 | 0.0031 | 0.019 | 0.001322 | 0.0002635 | 0.00131 | 0.0134 |
 |(scale=1.0) m0=400, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000943352 | 0.00257514 | 0.0224892 | 0.000834509 | 0.00263 | 0.0166 | 0.0011352 | 0.0002235 | 0.00107 | 0.0113 |
 |(scale=1.0) m0=40, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 6.0566 | 12.9624 | 11.7962 | 9.0232 | 88.3 | 67.3 | 30.069 | 9.81 | 105 | 286 |
 |(scale=1.0) m0=40, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 4.0502 | 8.8358 | 259.543 | 5.559 | 56.5 | 47 | 20.891 | 6.17 | 62.8 | 183 |
 |(scale=1.0) m0=40, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 2.8274 | 6.2866 | 69.7585 | 3.92072 | 38.2 | 34.3 | 14.571 | 4.1 | 39.8 | 124 |
 |(scale=1.0) m0=40, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 2.0103 | 4.523 | 57.5104 | 2.90635 | 26.2 | 25.3 | 10.16 | 2.75 | 25.6 | 84.7 |
 |(scale=1.0) m0=40, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 1.45743 | 3.30973 | 29.2334 | 2.23338 | 18.3 | 19 | 7.093 | 1.879 | 16.9 | 59.1 |
 |(scale=1.0) m0=40, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 1.07135 | 2.45792 | 17.253 | 1.75604 | 12.4 | 14.5 | 4.995 | 1.31 | 11.3 | 41.9 |
 |(scale=1.0) m0=40, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.80252 | 1.85057 | 11.045 | 1.40823 | 8.98 | 11.2 | 3.547 | 0.926 | 7.8 | 30.2 |
 |(scale=1.0) m0=40, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.61007 | 1.41599 | 7.46919 | 1.14941 | 6.61 | 8.79 | 2.5586 | 0.669 | 5.46 | 22.2 |
 |(scale=1.0) m0=40, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.46709 | 1.09153 | 5.25924 | 0.94667 | 4.89 | 6.91 | 1.8569 | 0.486 | 3.81 | 16.3 |
 |(scale=1.0) m0=40, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.3594 | 0.849981 | 3.81875 | 0.788396 | 3.66 | 5.49 | 1.3603 | 0.357 | 2.7 | 12.1 |
 |(scale=1.0) m0=40, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.279894 | 0.668301 | 2.84037 | 0.661147 | 2.76 | 4.39 | 1.0025 | 0.265 | 1.93 | 9.12 |
 |(scale=1.0) m0=40, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.219788 | 0.528061 | 2.14948 | 0.559815 | 2.11 | 3.54 | 0.7476 | 0.199 | 1.4 | 6.91 |
 |(scale=1.0) m0=40, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.173888 | 0.421105 | 1.66894 | 0.47616 | 1.62 | 2.87 | 0.563 | 0.1507 | 1.02 | 5.29 |
 |(scale=1.0) m0=40, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.138627 | 0.338104 | 1.31326 | 0.408509 | 1.25 | 2.34 | 0.4269 | 0.115 | 0.754 | 4.07 |
 |(scale=1.0) m0=40, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.11111 | 0.273877 | 1.04672 | 0.35179 | 0.975 | 1.92 | 0.3271 | 0.0883 | 0.561 | 3.16 |
 |(scale=1.0) m0=40, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.089519 | 0.222676 | 0.842677 | 0.30436 | 0.764 | 1.58 | 0.2524 | 0.0684 | 0.42 | 2.47 |
 |(scale=1.0) m0=40, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.072616 | 0.182184 | 0.687412 | 0.264641 | 0.602 | 1.31 | 0.1954 | 0.0532 | 0.317 | 1.94 |
 |(scale=1.0) m0=40, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.058743 | 0.148661 | 0.567658 | 0.230418 | 0.471 | 1.08 | 0.15094 | 0.0413 | 0.238 | 1.51 |
 |(scale=1.0) m0=40, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0480431 | 0.122777 | 0.469448 | 0.201736 | 0.375 | 0.901 | 0.11907 | 0.0324 | 0.182 | 1.2 |
 |(scale=1.0) m0=40, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0394681 | 0.101853 | 0.392648 | 0.177495 | 0.3 | 0.754 | 0.09397 | 0.0257 | 0.14 | 0.958 |
 |(scale=1.0) m0=40, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0325136 | 0.0849237 | 0.330267 | 0.156571 | 0.24 | 0.632 | 0.07467 | 0.02043 | 0.108 | 0.767 |
 |(scale=1.0) m0=40, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.0269171 | 0.0709282 | 0.278968 | 0.138411 | 0.193 | 0.532 | 0.0597 | 0.01632 | 0.0837 | 0.616 |
 |(scale=1.0) m0=40, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0223175 | 0.0595183 | 0.237296 | 0.12279 | 0.156 | 0.449 | 0.04791 | 0.01308 | 0.0652 | 0.497 |
 |(scale=1.0) m0=40, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.0185796 | 0.0501635 | 0.202037 | 0.109328 | 0.127 | 0.38 | 0.03857 | 0.01053 | 0.051 | 0.402 |
 |(scale=1.0) m0=40, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.0155037 | 0.0423536 | 0.173273 | 0.0975109 | 0.103 | 0.322 | 0.03125 | 0.0085 | 0.0401 | 0.327 |
 |(scale=1.0) m0=40, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.0129751 | 0.0358934 | 0.149188 | 0.0873193 | 0.084 | 0.273 | 0.02543 | 0.00689 | 0.0316 | 0.266 |
 |(scale=1.0) m0=40, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.0108888 | 0.030462 | 0.128889 | 0.0781726 | 0.0687 | 0.233 | 0.02078 | 0.00561 | 0.025 | 0.218 |
 |(scale=1.0) m0=40, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00915243 | 0.0259906 | 0.111659 | 0.0702151 | 0.0563 | 0.198 | 0.017 | 0.00457 | 0.0198 | 0.178 |
 |(scale=1.0) m0=40, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00770793 | 0.022193 | 0.0971261 | 0.0632219 | 0.0462 | 0.169 | 0.01396 | 0.00374 | 0.0158 | 0.146 |
 |(scale=1.0) m0=40, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00651929 | 0.0190142 | 0.0847433 | 0.057033 | 0.038 | 0.145 | 0.01147 | 0.00307 | 0.0126 | 0.12 |
 |(scale=1.0) m0=40, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00550243 | 0.0163211 | 0.0743015 | 0.0514148 | 0.0314 | 0.124 | 0.00952 | 0.00252 | 0.0101 | 0.0993 |
 |(scale=1.0) m0=40, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00466012 | 0.0140401 | 0.0650706 | 0.0465058 | 0.0259 | 0.106 | 0.007898 | 0.002075 | 0.00809 | 0.0821 |
 |(scale=1.0) m0=40, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00395968 | 0.0120984 | 0.0572914 | 0.0422551 | 0.0215 | 0.0914 | 0.006568 | 0.001714 | 0.0065 | 0.068 |
 |(scale=1.0) m0=40, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00336557 | 0.010444 | 0.0504852 | 0.0382921 | 0.0178 | 0.0785 | 0.005477 | 0.001422 | 0.00524 | 0.0564 |
 |(scale=1.0) m0=40, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.00286625 | 0.0090459 | 0.0446334 | 0.034855 | 0.0148 | 0.0676 | 0.004581 | 0.00118 | 0.00423 | 0.0469 |
 |(scale=1.0) m0=40, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00244936 | 0.00784308 | 0.0395687 | 0.0317736 | 0.0123 | 0.0582 | 0.003837 | 0.00098 | 0.00342 | 0.039 |
 |(scale=1.0) m0=40, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00209162 | 0.00681421 | 0.0350809 | 0.0289706 | 0.0103 | 0.0502 | 0.003214 | 0.000816 | 0.00277 | 0.0326 |
 |(scale=1.0) m0=40, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.00178878 | 0.00591267 | 0.0311793 | 0.0264471 | 0.00856 | 0.0433 | 0.00271 | 0.000681 | 0.00225 | 0.0272 |
 |(scale=1.0) m0=40, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.00153168 | 0.0051609 | 0.0276745 | 0.024174 | 0.00715 | 0.0374 | 0.002283 | 0.000569 | 0.00183 | 0.0227 |
 |(scale=1.0) m0=40, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.00131319 | 0.00449919 | 0.0247264 | 0.0221282 | 0.00598 | 0.0323 | 0.001931 | 0.000476 | 0.00149 | 0.019 |
 |(scale=1.0) m0=40, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.00112616 | 0.00392825 | 0.0220647 | 0.0202846 | 0.00501 | 0.0279 | 0.001635 | 0.000399 | 0.00122 | 0.0159 |
